Date,Employee Name,Employee ID,Tenure,Compensation (Monthly),Date of Birth,Gender,Education,HR Event,Region,Business Function,Job Family,Job Level,Notes,Distinct ID
10/29/2014,Kathleen Fay,A4SYQsaGTStfAxZV8UHAjX,12,9218.72,2/7/1968,Female,BS,UPDATED,US,Development,R&D,Senior,,FALSE
5/23/2016,Eric Linkovich,a8yAwwak8isjdremJpJtoY,0,10852.58,4/11/1978,Male,Associate,HIRED,US,Development,R&D,Manager,,FALSE
2/3/2014,Charles Lerch,VMhm8SUBLfURgXPAL5DRsa,0,5712.7,3/4/1975,Male,BS,HIRED,US,Marketing,Product Management,Senior,,FALSE
2/3/2016,Charles Lerch,VMhm8SUBLfURgXPAL5DRsa,24,5991.76,3/4/1975,Male,BS,UPDATED,US,Marketing,Product Management,Senior,,TRUE
2/3/2015,Charles Lerch,VMhm8SUBLfURgXPAL5DRsa,12,6326.45,3/4/1975,Male,BS,UPDATED,US,Marketing,Product Management,Senior,,FALSE
11/2/2016,Deborah Bailey,7gYiXFaDU3gsBuBDWMx5Y6,0,4869.58,5/31/1984,Female,BS,HIRED,US,Marketing,Product Management,Senior,,FALSE
10/3/2014,Barbara Miller,nAWZaQhxbWfa4E33KXi3fn,0,5740.3,6/8/1973,Female,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
10/2/2016,Barbara Miller,nAWZaQhxbWfa4E33KXi3fn,24,6071.46,6/8/1973,Female,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
4/11/2013,Juan Clem,rDdQ2cGuMBbZhL2zsS2hPM,0,5752.94,2/4/1975,Male,BS,HIRED,US,Marketing,Product Management,Senior,,FALSE
4/10/2016,Juan Clem,rDdQ2cGuMBbZhL2zsS2hPM,36,6170.5,2/4/1975,Male,BS,UPDATED,US,Marketing,Product Management,Senior,,TRUE
11/25/2015,Juan Clem,rDdQ2cGuMBbZhL2zsS2hPM,31,6170.5,2/4/1975,Male,BS,UPDATED,US,Marketing,Advertising,Senior,,FALSE
4/11/2015,Juan Clem,rDdQ2cGuMBbZhL2zsS2hPM,24,6450.86,2/4/1975,Male,BS,UPDATED,US,Marketing,Advertising,Senior,,FALSE
12/30/2014,Juan Clem,rDdQ2cGuMBbZhL2zsS2hPM,20,6450.86,2/4/1975,Male,BS,UPDATED,US,Marketing,Advertising,Manager,,FALSE
10/22/2014,Francis Fernando,VjeveC98feaKWkvj6vohtV,0,9325.2,7/7/1965,Male,BS,HIRED,US,Development,R&D,Senior,,FALSE
10/21/2016,Francis Fernando,VjeveC98feaKWkvj6vohtV,23,10085.26,7/7/1965,Male,BS,UPDATED,US,Development,R&D,Senior,,TRUE
10/22/2015,Francis Fernando,VjeveC98feaKWkvj6vohtV,12,10754.47,7/7/1965,Male,BS,UPDATED,US,Development,R&D,Senior,,FALSE
6/20/2015,Esther Carillo,N596rzUgtmBnD4G2RthT7G,0,6281.36,8/18/1970,Female,BS,HIRED,US,Sales,Acct Mgmt,Manager,,FALSE
6/19/2016,Esther Carillo,N596rzUgtmBnD4G2RthT7G,12,6768.88,8/18/1970,Female,BS,UPDATED,US,Sales,Acct Mgmt,Manager,,TRUE
12/22/2016,Ada Pham,86LoUXeVBnCqtRbsv5nRcm,0,5698.58,3/10/1976,Female,BS,HIRED,US,Operations,Support,Entry,,FALSE
12/15/2012,Jettie Daniel,w3xMnrfkVJyi3eimcq8QKD,0,5696.54,5/1/1977,Female,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
12/15/2014,Jettie Daniel,w3xMnrfkVJyi3eimcq8QKD,24,6107.75,5/1/1977,Female,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
12/15/2013,Jettie Daniel,w3xMnrfkVJyi3eimcq8QKD,12,6763.1,5/1/1977,Female,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,FALSE
4/4/2015,Shane Roberts,s68mS4AmzwzWQBeKAE8RGJ,0,6451.79,8/31/1983,Male,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
12/3/2015,Shane Roberts,s68mS4AmzwzWQBeKAE8RGJ,7,6451.79,8/31/1983,Male,BS,UPDATED,US,Sales,Acct Mgmt,Manager,,TRUE
4/9/2016,Michael Mealy,oGJ49wwQf3oiSvViQ4MfD4,0,6637.14,7/17/1980,Male,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
9/24/2016,Christian Cobb,gzjsZ2oTcXtVBxVyzQ38xK,0,7312.71,1/21/1978,Male,BS,HIRED,US,Sales,Acct Mgmt,Manager,,FALSE
8/27/2015,Jamie Bonner,KsEbDQrcqqouskEzUcuGZV,0,5294.16,10/6/1980,Female,PhD,HIRED,US,Marketing,Advertising,Manager,,FALSE
8/26/2016,Jamie Bonner,KsEbDQrcqqouskEzUcuGZV,12,5500.35,10/6/1980,Female,PhD,UPDATED,US,Marketing,Advertising,Manager,,TRUE
3/26/2015,Eloy Chavez,5trmfmeLVF8iVfykvPVDta,0,13598.36,1/29/1986,Male,High School,HIRED,US,Corporate,Legal,VP & above,,FALSE
3/25/2016,Eloy Chavez,5trmfmeLVF8iVfykvPVDta,12,14693.16,1/29/1986,Male,High School,UPDATED,US,Corporate,Legal,VP & above,,TRUE
8/6/2016,Lisbeth Keely,mmHQ9Nf6vKY4KnLxy5gDzf,0,7158.56,7/13/1969,Female,MS,HIRED,US,Development,R&D,Entry,,FALSE
3/20/2015,Timothy Matesic,KZhgNEF4ExmMongfnyEYYR,0,7612.64,9/24/1975,Male,MS,HIRED,US,Sales,Acct Mgmt,Manager,,FALSE
4/28/2016,Timothy Matesic,KZhgNEF4ExmMongfnyEYYR,13,7612.64,9/24/1975,Male,MS,UPDATED,US,Sales,Acct Mgmt,VP & above,,TRUE
3/19/2016,Timothy Matesic,KZhgNEF4ExmMongfnyEYYR,12,8130.32,9/24/1975,Male,MS,UPDATED,US,Sales,Acct Mgmt,VP & above,,FALSE
2/16/2013,Michelle Morris,c9rffATDDCapUzphhDWkWS,0,7259.66,9/19/1971,Female,BS,HIRED,US,Development,R&D,Entry,,FALSE
12/2/2016,Michelle Morris,c9rffATDDCapUzphhDWkWS,45,7259.66,9/19/1971,Female,BS,UPDATED,US,Development,Quality,Entry,,TRUE
2/16/2016,Michelle Morris,c9rffATDDCapUzphhDWkWS,36,7642.28,9/19/1971,Female,BS,UPDATED,US,Development,Quality,Entry,,FALSE
2/16/2015,Michelle Morris,c9rffATDDCapUzphhDWkWS,24,8123.33,9/19/1971,Female,BS,UPDATED,US,Development,Quality,Entry,,FALSE
6/19/2016,Hazel Rose,zBNtTnWSXeKfmK54iUwv6g,0,5718.4,1/16/1969,Female,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
9/1/2015,Yolanda Butler,nCV35r9iFJgm3dgAoimdJT,0,6475.79,5/11/1975,Female,High School,HIRED,US,Sales,Acct Mgmt,Manager,,FALSE
8/31/2016,Yolanda Butler,nCV35r9iFJgm3dgAoimdJT,11,6825.22,5/11/1975,Female,High School,UPDATED,US,Sales,Acct Mgmt,Manager,,TRUE
4/9/2014,Selma Johnson,w4nHYnj2SK7JdasXjSAoKT,0,7171.13,4/2/1974,Female,MS,HIRED,US,Development,Quality,Entry,,FALSE
4/8/2016,Selma Johnson,w4nHYnj2SK7JdasXjSAoKT,24,7682.54,4/2/1974,Female,MS,UPDATED,US,Development,Quality,Entry,,TRUE
5/15/2015,Clyde Alegre,MAQRo7HHTVpVW6DSdT7hGo,0,7480.87,1/27/1978,Male,BS,HIRED,US,Sales,Acct Mgmt,Manager,,FALSE
10/6/2015,Kevin Chiquito,EqTBuALJ92K3aPR67mKUri,0,6943.13,2/11/1978,Male,MS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
10/5/2016,Kevin Chiquito,EqTBuALJ92K3aPR67mKUri,12,7371.33,2/11/1978,Male,MS,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
10/28/2016,William Trujillo,3DFVrpuYzVVqc8kWeRkukY,0,9685.06,4/8/1978,Male,BS,HIRED,US,Development,R&D,Senior,,FALSE
9/14/2015,Roberta Erben,TY8tTd4hwZod8HJVdTQGXS,0,4754.62,7/1/1966,Female,BS,HIRED,US,Marketing,Advertising,Senior,,FALSE
9/13/2016,Roberta Erben,TY8tTd4hwZod8HJVdTQGXS,12,5079.37,7/1/1966,Female,BS,UPDATED,US,Marketing,Advertising,Senior,,TRUE
6/23/2016,William Armstrong,vNhNW7gCqvjTqoqHAdGcPE,0,6550.09,4/15/1978,Male,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
3/3/2014,Nancy Summers,Q3xuLzpVKcJMznF3fARrL8,0,4452.07,7/17/1968,Female,MS,HIRED,US,Marketing,Product Management,Entry,,FALSE
5/20/2016,Nancy Summers,Q3xuLzpVKcJMznF3fARrL8,26,4452.07,7/17/1968,Female,MS,UPDATED,US,Marketing,Advertising,Senior,,TRUE
3/2/2016,Nancy Summers,Q3xuLzpVKcJMznF3fARrL8,24,4823.72,7/17/1968,Female,MS,UPDATED,US,Marketing,Advertising,Senior,,FALSE
6/27/2014,Nancy Summers,Q3xuLzpVKcJMznF3fARrL8,3,4823.72,7/17/1968,Female,MS,UPDATED,US,Marketing,Advertising,Manager,,FALSE
2/20/2016,Sally Macchia,KU83e6T6JUKoiQP3ecnVHW,0,7012.64,11/19/1983,Female,High School,HIRED,US,Sales,Acct Mgmt,VP & above,,FALSE
9/8/2014,Matthew Clark,dsvSebDMgsrsAxuV4XT6QM,0,9322.5,6/7/1974,Male,MS,HIRED,US,Development,R&D,Senior,,FALSE
6/30/2014,David Rickman,9XxJGvMn7vpUzcoauXNC8a,0,7610.03,10/27/1970,Male,BS,HIRED,US,Operations,Engineering,Senior,,FALSE
3/22/2016,David Rickman,9XxJGvMn7vpUzcoauXNC8a,20,7610.03,10/27/1970,Male,BS,UPDATED,US,Operations,Engineering,Manager,,TRUE
6/30/2015,David Rickman,9XxJGvMn7vpUzcoauXNC8a,12,8093.21,10/27/1970,Male,BS,UPDATED,US,Operations,Engineering,Manager,,FALSE
11/8/2016,Kimberly Taylor,jMSMxc7q5pPZi6EwEMMHge,0,7207.87,10/21/1972,Female,MS,HIRED,US,Development,Quality,Entry,,FALSE
2/9/2016,Maxie Price,MJhjmw65MmBURh3KK8j9Fn,0,6332.47,10/23/1976,Female,PhD,HIRED,US,Sales,Acct Mgmt,Manager,,FALSE
6/20/2016,Geneva Adamski,kKBccdbfsZYEHWm4VxxbKa,0,4506.18,12/26/1979,Female,MS,HIRED,US,Marketing,Doc & Training,Entry,,FALSE
2/20/2016,Ashley Cummings,bYLRqaR4j9w2Q4ZitCkuYe,0,7259.98,6/13/1971,Female,PhD,HIRED,US,Development,R&D,Entry,,FALSE
2/7/2016,Mary Vasta,xN34yoRGfQiEPP4yJfXaBk,0,5215.26,5/10/1978,Female,BS,HIRED,US,Marketing,Advertising,Manager,,FALSE
7/18/2016,Diana Cansler,Bu4FvFQPowAQFvwW9ukH3M,0,5569.73,5/29/1981,Female,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
1/14/2011,Sara Dowell,wkrhoE9Sf8nbnjeveSd9ye,0,5758.85,8/1/1981,Female,BS,HIRED,US,Operations,Engineering,Entry,,FALSE
1/13/2015,Sara Dowell,wkrhoE9Sf8nbnjeveSd9ye,48,5965.92,8/1/1981,Female,BS,UPDATED,US,Operations,Engineering,Entry,,TRUE
1/13/2014,Sara Dowell,wkrhoE9Sf8nbnjeveSd9ye,36,6282.61,8/1/1981,Female,BS,UPDATED,US,Operations,Engineering,Entry,,FALSE
10/22/2013,Sara Dowell,wkrhoE9Sf8nbnjeveSd9ye,33,6282.61,8/1/1981,Female,BS,UPDATED,US,Operations,Engineering,Senior,,FALSE
1/13/2013,Sara Dowell,wkrhoE9Sf8nbnjeveSd9ye,24,6669.29,8/1/1981,Female,BS,UPDATED,US,Operations,Engineering,Senior,,FALSE
1/14/2012,Sara Dowell,wkrhoE9Sf8nbnjeveSd9ye,12,7016.16,8/1/1981,Female,BS,UPDATED,US,Operations,Engineering,Senior,,FALSE
10/24/2015,Sara Dowell,wkrhoE9Sf8nbnjeveSd9ye,57,7016.16,8/1/1981,Female,BS,SEPARATED,US,Operations,Engineering,Senior,life event,FALSE
8/17/2015,James Cain,DDKgeTF2GcqS3LD5xvgkzG,0,7582.26,4/17/1968,Male,MS,HIRED,US,Sales,Acct Mgmt,Manager,,FALSE
8/16/2016,James Cain,DDKgeTF2GcqS3LD5xvgkzG,12,7900.7,4/17/1968,Male,MS,UPDATED,US,Sales,Acct Mgmt,Manager,,TRUE
5/1/2016,James Cain,DDKgeTF2GcqS3LD5xvgkzG,8,7900.7,4/17/1968,Male,MS,UPDATED,US,Sales,Acct Mgmt,VP & above,,FALSE
12/21/2015,Lawrence Williams,EtQFYm9GfZkp2A3Y392V2E,0,6233.93,12/26/1973,Male,MS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
4/14/2016,Alma Hedman,mU6hnr5Aok7Jt8PMcSMKuC,0,7314.02,9/7/1982,Female,PhD,HIRED,US,Development,R&D,Entry,,FALSE
9/12/2016,Kris Moeckel,Dnthn5vSdYDD2mo8wbAQkJ,0,5667.68,10/9/1972,Male,BS,HIRED,US,Marketing,Advertising,Senior,,FALSE
12/15/2016,Helen Woods,HQAYudJtmQzsugaoARJnnN,0,5676.38,2/8/1976,Female,PhD,HIRED,US,Operations,Support,Entry,,FALSE
1/4/2016,John Webber,cByZxWJSGGcxSDFtP2cYxT,0,7462.61,1/18/1972,Male,MS,HIRED,US,Operations,Engineering,Senior,,FALSE
12/9/2016,Gena Mason,i39JY8MHKk6ATkQhTJg4af,0,5795.46,12/23/1987,Female,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
11/20/2016,Stephen Ackerman,6vpoiDmtkijU6KwwYPoeZH,0,8204.71,6/2/1969,Male,BS,HIRED,US,Sales,Acct Mgmt,VP & above,,FALSE
5/4/2014,Simone Hughes,JWLWRwV6eUrWEp4CaZdWod,0,4365.68,1/20/1980,Female,PhD,HIRED,US,Marketing,Product Management,Entry,,FALSE
5/3/2016,Simone Hughes,JWLWRwV6eUrWEp4CaZdWod,24,4557.65,1/20/1980,Female,PhD,UPDATED,US,Marketing,Product Management,Entry,,TRUE
5/4/2015,Simone Hughes,JWLWRwV6eUrWEp4CaZdWod,12,4631.84,1/20/1980,Female,PhD,UPDATED,US,Marketing,Product Management,Entry,,FALSE
1/25/2015,Simone Hughes,JWLWRwV6eUrWEp4CaZdWod,8,4631.84,1/20/1980,Female,PhD,UPDATED,US,Marketing,Advertising,Manager,,FALSE
11/6/2015,Mary Harvey,a8depAZTT3stnY7aqsnzkL,0,6439.53,2/13/1976,Female,BS,HIRED,US,Operations,Support,Senior,,FALSE
1/4/2013,Doreen Blocker,8dhSra5fGAFAfFZsVnprwk,0,5756,8/8/1967,Female,BS,HIRED,US,Operations,Support,Entry,,FALSE
1/4/2016,Doreen Blocker,8dhSra5fGAFAfFZsVnprwk,36,6081.95,8/8/1967,Female,BS,UPDATED,US,Operations,Support,Entry,,TRUE
1/4/2015,Doreen Blocker,8dhSra5fGAFAfFZsVnprwk,24,6631.71,8/8/1967,Female,BS,UPDATED,US,Operations,Support,Entry,,FALSE
1/4/2014,Doreen Blocker,8dhSra5fGAFAfFZsVnprwk,12,6889.76,8/8/1967,Female,BS,UPDATED,US,Operations,Support,Entry,,FALSE
4/28/2016,Doreen Blocker,8dhSra5fGAFAfFZsVnprwk,39,6889.76,8/8/1967,Female,BS,SEPARATED,US,Operations,Support,Entry,alternative opportunity,FALSE
10/2/2014,Stephen Vega,XryWbhVP7LdDFv4U7v8GvB,0,5240.5,7/15/1973,Male,High School,HIRED,US,Marketing,Product Management,Entry,,FALSE
10/1/2016,Stephen Vega,XryWbhVP7LdDFv4U7v8GvB,23,5338.36,7/15/1973,Male,High School,UPDATED,US,Marketing,Product Management,Entry,,TRUE
10/2/2015,Stephen Vega,XryWbhVP7LdDFv4U7v8GvB,12,5747.07,7/15/1973,Male,High School,UPDATED,US,Marketing,Product Management,Entry,,FALSE
1/21/2015,David Delaney,eiKVdhcNanvJxX79ELbD4R,0,10465.9,4/8/1970,Male,BS,HIRED,US,Development,R&D,Manager,,FALSE
9/29/2016,David Delaney,eiKVdhcNanvJxX79ELbD4R,20,10465.9,4/8/1970,Male,BS,SEPARATED,US,Development,R&D,Manager,career change,FALSE
7/25/2014,Lucien Mcmahen,qgJbm6Un2YhoF4D866irXn,0,6388.17,3/12/1975,Male,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
7/24/2016,Lucien Mcmahen,qgJbm6Un2YhoF4D866irXn,24,6477.93,3/12/1975,Male,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
7/22/2016,Lucien Mcmahen,qgJbm6Un2YhoF4D866irXn,23,6477.93,3/12/1975,Male,BS,UPDATED,US,Sales,Acct Mgmt,Manager,,FALSE
10/11/2011,Patrica Lipscomb,Z62zTQ8U4n5KqJE5r6v6Fn,0,7251.07,10/3/1966,Female,BS,HIRED,US,Development,Quality,Entry,,FALSE
10/9/2016,Patrica Lipscomb,Z62zTQ8U4n5KqJE5r6v6Fn,60,7543.54,10/3/1966,Female,BS,UPDATED,US,Development,Quality,Entry,,TRUE
10/10/2015,Patrica Lipscomb,Z62zTQ8U4n5KqJE5r6v6Fn,48,8019.5,10/3/1966,Female,BS,UPDATED,US,Development,Quality,Entry,,FALSE
10/10/2014,Patrica Lipscomb,Z62zTQ8U4n5KqJE5r6v6Fn,36,8419.03,10/3/1966,Female,BS,UPDATED,US,Development,Quality,Entry,,FALSE
10/10/2013,Patrica Lipscomb,Z62zTQ8U4n5KqJE5r6v6Fn,24,8989.43,10/3/1966,Female,BS,UPDATED,US,Development,Quality,Entry,,FALSE
9/11/2016,Lawrence Brown,3u7YrbtqfUYxQrxQUETqNM,0,6636.96,6/2/1972,Male,MS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
1/20/2016,James Mitchell,NY6qMvEkssXxUQDfehwkJh,0,5722.2,4/22/1978,Male,MS,HIRED,US,Marketing,Product Management,Senior,,FALSE
3/14/2016,James Mitchell,NY6qMvEkssXxUQDfehwkJh,1,5722.2,4/22/1978,Male,MS,UPDATED,US,Marketing,Advertising,Senior,,TRUE
1/18/2013,Jeffrey Hepburn,adv7DSjbgJShyhcF4AhzW6,0,5232.14,4/5/1972,Male,BS,HIRED,US,Marketing,Product Management,Entry,,FALSE
1/18/2016,Jeffrey Hepburn,adv7DSjbgJShyhcF4AhzW6,36,5361.25,4/5/1972,Male,BS,UPDATED,US,Marketing,Product Management,Entry,,TRUE
8/23/2015,Jeffrey Hepburn,adv7DSjbgJShyhcF4AhzW6,31,5361.25,4/5/1972,Male,BS,UPDATED,US,Marketing,Advertising,Senior,,FALSE
1/18/2015,Jeffrey Hepburn,adv7DSjbgJShyhcF4AhzW6,24,5832.39,4/5/1972,Male,BS,UPDATED,US,Marketing,Advertising,Senior,,FALSE
1/18/2014,Jeffrey Hepburn,adv7DSjbgJShyhcF4AhzW6,12,6206.16,4/5/1972,Male,BS,UPDATED,US,Marketing,Advertising,Senior,,FALSE
5/17/2016,Jeffrey Hepburn,adv7DSjbgJShyhcF4AhzW6,39,6206.16,4/5/1972,Male,BS,SEPARATED,US,Marketing,Advertising,Senior,alternative opportunity,FALSE
10/9/2016,Steven Cox,sykDahXHDDtMyYoKAKeCnE,0,7644.59,11/27/1982,Male,MS,HIRED,US,Sales,Acct Mgmt,Manager,,FALSE
7/30/2013,Moises Dodson,shFtxgso5GPf2ERVcuhLmh,0,6209.62,7/16/1974,Male,MS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
7/1/2015,Moises Dodson,shFtxgso5GPf2ERVcuhLmh,23,6209.62,7/16/1974,Male,MS,UPDATED,US,Sales,Acct Mgmt,VP & above,,TRUE
7/30/2014,Moises Dodson,shFtxgso5GPf2ERVcuhLmh,12,6594.76,7/16/1974,Male,MS,UPDATED,US,Sales,Acct Mgmt,VP & above,,FALSE
5/31/2014,Mike Burcham,2Uv42GgikG5Nni8bapxDqU,0,6611.03,1/4/1963,Male,High School,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
5/30/2016,Mike Burcham,2Uv42GgikG5Nni8bapxDqU,24,7204.02,1/4/1963,Male,High School,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
5/31/2015,Mike Burcham,2Uv42GgikG5Nni8bapxDqU,12,7702.18,1/4/1963,Male,High School,UPDATED,US,Sales,Acct Mgmt,Senior,,FALSE
11/23/2016,Marty Gussler,xM73EdNXdFmaRn6zgEtFBj,0,5236.45,8/18/1974,Male,BS,HIRED,US,Marketing,Doc & Training,Entry,,FALSE
12/12/2016,Madeline Burnett,ymcNXvsV3cKSj9JYQFFMiQ,0,5417.26,7/10/1972,Female,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
8/19/2016,James Meadows,r9uVVDy7Y39CZt9vU8AvZG,0,6861.18,12/26/1979,Male,BS,HIRED,US,Operations,Support,Entry,,FALSE
11/3/2015,Ann Wright,bNYEnxgK8SJCEZtZMzeErj,0,5578.82,1/15/1971,Female,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
12/1/2015,Wendy Michalenko,LRhcQs8vqhgHXzpNtZvsQK,0,5439.93,3/1/1978,Female,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
2/5/2016,Sheila Garcia,LTQcMBP3ZZ49kVRjbGzUaD,0,5816.13,12/26/1967,Female,BS,HIRED,US,Operations,Engineering,Entry,,FALSE
7/11/2016,Sheila Garcia,LTQcMBP3ZZ49kVRjbGzUaD,5,5816.13,12/26/1967,Female,BS,UPDATED,US,Operations,Engineering,Senior,,TRUE
3/2/2015,Ashley Mace,eULqrBb3NA8SB752S7ALjP,0,8185.19,9/16/1982,Male,BS,HIRED,US,Sales,Acct Mgmt,VP & above,,FALSE
3/1/2016,Ashley Mace,eULqrBb3NA8SB752S7ALjP,12,8488.65,9/16/1982,Male,BS,UPDATED,US,Sales,Acct Mgmt,VP & above,,TRUE
2/3/2016,Ashley Mace,eULqrBb3NA8SB752S7ALjP,11,8488.65,9/16/1982,Male,BS,UPDATED,US,Corporate,Human Resources,Manager,,FALSE
1/19/2016,Cheryl Woods,sVBpxJv9NXnnzbUXS7VowZ,0,4765.37,3/20/1981,Female,MS,HIRED,US,Marketing,Advertising,Senior,,FALSE
12/8/2014,Sidney Hunt,pGJiN4kXPuNdNwsqwEkx3V,0,5146.58,8/18/1969,Male,MS,HIRED,US,Marketing,Doc & Training,Entry,,FALSE
12/7/2016,Sidney Hunt,pGJiN4kXPuNdNwsqwEkx3V,24,5439.33,8/18/1969,Male,MS,UPDATED,US,Marketing,Doc & Training,Entry,,TRUE
12/8/2015,Sidney Hunt,pGJiN4kXPuNdNwsqwEkx3V,12,5641.64,8/18/1969,Male,MS,UPDATED,US,Marketing,Doc & Training,Entry,,FALSE
9/30/2016,Scott Watson,n7Axpk62ffXMDrZT2iJt73,0,5611.11,6/9/1982,Male,BS,HIRED,US,Marketing,Advertising,Senior,,FALSE
7/5/2015,Gregory Wagner,MMz3ujxDWuyCESckigDocX,0,8457.99,10/1/1984,Male,High School,HIRED,US,Development,R&D,Entry,,FALSE
10/17/2015,Cassandra Barcenas,zkKM8rjnvdqECabrjJcQ2R,0,5735.56,8/25/1971,Female,BS,HIRED,US,Operations,Engineering,Entry,,FALSE
3/3/2014,Vickie Alden,rP5LNbqVCzvbBw4itdJM2m,0,6295.95,12/9/1974,Female,PhD,HIRED,US,Sales,Acct Mgmt,Manager,,FALSE
3/2/2016,Vickie Alden,rP5LNbqVCzvbBw4itdJM2m,24,6749.95,12/9/1974,Female,PhD,UPDATED,US,Sales,Acct Mgmt,Manager,,TRUE
4/1/2015,Andrew Alford,V33TqdqFfDmtcLDLDdenon,0,5611.92,5/9/1969,Male,BS,HIRED,US,Marketing,Product Management,Senior,,FALSE
7/30/2016,Cheryl Harper,4Cw7FVp6AxDqJccPYexAFJ,0,5469.38,12/31/1974,Female,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
10/20/2016,Lyman Reyes,HgvasfAqX6fkPRbPRsmi2P,0,9072.64,12/30/1976,Male,MS,HIRED,US,Development,R&D,Senior,,FALSE
11/2/2014,Todd Bruce,2aUbVj9VMbk6ANo6B9vhZW,0,6675.79,6/24/1974,Male,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
11/1/2016,Todd Bruce,2aUbVj9VMbk6ANo6B9vhZW,24,7292.6,6/24/1974,Male,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
11/2/2015,Todd Bruce,2aUbVj9VMbk6ANo6B9vhZW,12,7892.12,6/24/1974,Male,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,FALSE
12/24/2014,Todd Bruce,2aUbVj9VMbk6ANo6B9vhZW,1,7892.12,6/24/1974,Male,BS,UPDATED,US,Sales,Acct Mgmt,Manager,,FALSE
10/23/2014,Ricarda Hughes,JfyTmwDweTW4pdr7FEn2YS,0,7106.4,4/22/1972,Female,MS,HIRED,US,Development,R&D,Entry,,FALSE
10/23/2015,Ricarda Hughes,JfyTmwDweTW4pdr7FEn2YS,12,7634.06,4/22/1972,Female,MS,UPDATED,US,Development,R&D,Entry,,TRUE
9/15/2016,Maria Harris,AzhQyqVbJCGE8MQGV6jnpm,0,7008.74,7/28/1974,Female,Associate,HIRED,US,Development,Quality,Entry,,FALSE
11/1/2016,Manuel Zuniga,vyPEGNUoVsndkcFAfaZPdE,0,7734.15,3/7/1977,Male,BS,HIRED,US,Sales,Acct Mgmt,Manager,,FALSE
12/1/2016,Linda Corp,bdijPw5yiRPezEVc9jpM6Y,0,7198.59,2/15/1970,Female,MS,HIRED,US,Development,Quality,Entry,,FALSE
8/27/2016,Elizabeth Mahaney,UXBjvDNK3MvnfHz5Ckpb5a,0,6013.17,6/17/1972,Female,BS,HIRED,US,Operations,Support,Entry,,FALSE
3/12/2012,Linda Buresh,j493jchqDDW4K9Q2Awk32f,0,5588.63,10/22/1968,Female,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
3/11/2016,Linda Buresh,j493jchqDDW4K9Q2Awk32f,48,5961.39,10/22/1968,Female,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,TRUE
3/12/2015,Linda Buresh,j493jchqDDW4K9Q2Awk32f,36,6404.68,10/22/1968,Female,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,FALSE
3/12/2014,Linda Buresh,j493jchqDDW4K9Q2Awk32f,24,6782.52,10/22/1968,Female,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,FALSE
3/12/2013,Linda Buresh,j493jchqDDW4K9Q2Awk32f,12,7201.6,10/22/1968,Female,BS,UPDATED,US,Sales,Acct Mgmt,Senior,,FALSE
3/6/2016,Tess Feeney,eW8uNebbo2EEhES5Yn2cZK,0,4858.77,6/27/1973,Female,BS,HIRED,US,Marketing,Advertising,Senior,,FALSE
8/25/2016,David Claypoole,LP4sWwWLQiYDGYNsFbvvnc,0,8493.57,4/12/1980,Male,BS,HIRED,US,Development,R&D,Entry,,FALSE
6/5/2015,Richard Dansby,xspp9sWukkShr3UV28n3LK,0,10569.09,4/19/1965,Male,BS,HIRED,US,Development,R&D,Manager,,FALSE
6/4/2016,Richard Dansby,xspp9sWukkShr3UV28n3LK,12,11509.34,4/19/1965,Male,BS,UPDATED,US,Development,R&D,Manager,,TRUE
12/26/2014,Tina Beasley,zq73JuNtMHdwRgqsDKG9q6,0,5618.41,6/18/1979,Female,BS,HIRED,US,Sales,Acct Mgmt,Senior,,FALSE
